ts_unix_ms,ts_utc,pump_1_status,pump_1_sp,pump_1_speed,pump_2_status,pump_2_sp,pump_2_speed,pump_3_status,pump_3_sp,pump_3_speed,pump_4_status,pump_4_sp,pump_4_speed,magneticStirrer_bioreactor_status,magneticStirrer_bioreactor_sp,magneticStirrer_bioreactor_speed,magneticStirrer_bioreactor_fan_duty_cycle,magneticStirrer_lagoon_status,magneticStirrer_lagoon_sp,magneticStirrer_lagoon_speed,magneticStirrer_lagoon_fan_duty_cycle,valve_bio2lag_status,valve_sug2lag_status,od_bioreactor_status,od_bioreactor_value,od_lagoon_status,od_lagoon_value,tempCtrl_bioreactor_status,tempCtrl_bioreactor_sp,tempCtrl_bioreactor_value,tempCtrl_bioreactor_heater_duty_cycle,tempCtrl_lagoon_status,tempCtrl_lagoon_sp,tempCtrl_lagoon_value,tempCtrl_lagoon_heater_duty_cycle,phtCount_lagoon_status,phtCount_lagoon_value,phtCount_lagoon_overlight,nucleo_temperature,ntc1_ambient_temp,ntc2_pump1_temp,ntc3_pump2_temp,ntc4_pump3_temp,ntc5_pump4_temp,level_sensor_bioreactor_status,level_sensor_lagoon_status,flow_rate_pump1,flow_rate_pump2,flow_rate_pump3,flow_rate_pump4,sample_row,sample_col,sample_done_flag,Annotations,ts_local
1789563865153,2026-09-16T13:04:25.153617+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.77,0.03,0,37.0,-187.57,0.0,0,0.0,0,28.0,27.32,62.41,66.75,80.76,98.35,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:25.153000+02:00
1789563866153,2026-09-16T13:04:26.153004+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.77,0.03,0,37.0,-184.78,0.0,0,0.0,0,28.0,27.32,62.39,66.77,80.74,98.29,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:26.153000+02:00
1789563867152,2026-09-16T13:04:27.152987+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.78,0.03,0,37.0,-176.8,0.0,0,0.0,0,28.0,27.31,62.38,66.76,80.72,98.24,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:27.152000+02:00
1789563868153,2026-09-16T13:04:28.153575+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2433,0,0.0,1,37.0,36.77,0.03,0,37.0,-196.36,0.0,0,0.0,0,28.0,27.3,62.37,66.77,80.63,97.89,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:28.153000+02:00
1789563869153,2026-09-16T13:04:29.153634+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.77,0.03,0,37.0,-166.71,0.0,0,0.0,0,27.0,27.33,62.36,66.76,80.54,97.24,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:29.153000+02:00
1789563870152,2026-09-16T13:04:30.152838+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.77,0.03,0,37.0,-181.89,0.0,0,0.0,0,27.0,27.35,62.33,66.75,80.52,96.37,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:30.152000+02:00
1789563871153,2026-09-16T13:04:31.153126+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.78,0.03,0,37.0,-185.14,0.0,0,0.0,0,27.0,27.35,62.33,66.74,80.46,95.57,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:31.153000+02:00
1789563872153,2026-09-16T13:04:32.153521+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.244,0,0.0,1,37.0,36.78,0.03,0,37.0,-178.62,0.0,0,0.0,0,27.0,27.35,62.32,66.72,80.44,95.61,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:32.153000+02:00
1789563873152,2026-09-16T13:04:33.152791+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.78,0.03,0,37.0,-179.66,0.0,0,0.0,0,27.0,27.35,62.33,66.69,80.47,96.88,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:33.152000+02:00
1789563874153,2026-09-16T13:04:34.153328+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2426,0,0.0,1,37.0,36.8,0.03,0,37.0,-178.84,0.0,0,0.0,0,27.0,27.33,62.35,66.68,80.46,97.39,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:34.153000+02:00
1789563875152,2026-09-16T13:04:35.152997+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.78,0.03,0,37.0,-179.18,0.0,0,0.0,0,27.0,27.31,62.34,66.67,80.37,97.26,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:35.152000+02:00
1789563876153,2026-09-16T13:04:36.153145+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.78,0.03,0,37.0,-177.66,0.0,0,0.0,0,27.0,27.31,62.36,66.7,80.28,97.62,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:36.153000+02:00
1789563877153,2026-09-16T13:04:37.153227+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.78,0.03,0,37.0,-177.48,0.0,0,0.0,0,27.0,27.3,62.38,66.76,80.29,98.09,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:37.153000+02:00
1789563878152,2026-09-16T13:04:38.152976+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.79,0.03,0,37.0,-179.47,0.0,0,0.0,0,27.0,27.3,62.38,66.78,80.36,97.69,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:38.152000+02:00
1789563879153,2026-09-16T13:04:39.153462+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.79,0.03,0,37.0,-181.57,0.0,0,0.0,0,26.0,27.3,62.38,66.79,80.53,98.15,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:39.153000+02:00
1789563880153,2026-09-16T13:04:40.153214+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.8,0.03,0,37.0,-191.92,0.0,0,0.0,0,26.0,27.29,62.4,66.77,80.63,98.05,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:40.153000+02:00
1789563881153,2026-09-16T13:04:41.153556+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.79,0.03,0,37.0,-186.42,0.0,0,0.0,0,26.0,27.29,62.42,66.73,80.66,97.44,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:41.153000+02:00
1789563882153,2026-09-16T13:04:42.153355+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.79,0.03,0,37.0,-174.1,0.0,0,0.0,0,26.0,27.3,62.4,66.72,80.73,96.97,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:42.153000+02:00
1789563883153,2026-09-16T13:04:43.153912+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.79,0.03,0,37.0,-184.38,0.0,0,0.0,0,26.0,27.3,62.39,66.69,80.69,96.76,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:43.153000+02:00
1789563884153,2026-09-16T13:04:44.153434+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.79,0.03,0,37.0,-178.09,0.0,0,0.0,0,28.0,27.3,62.4,66.69,80.61,97.16,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:44.153000+02:00
1789563885153,2026-09-16T13:04:45.153751+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.79,0.03,0,37.0,-177.88,0.0,0,0.0,0,28.0,27.3,62.4,66.69,80.59,97.54,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:45.153000+02:00
1789563886153,2026-09-16T13:04:46.153373+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.8,0.03,0,37.0,-175.29,0.0,0,0.0,0,28.0,27.29,62.4,66.74,80.59,97.24,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:46.153000+02:00
1789563887152,2026-09-16T13:04:47.152784+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.244,0,0.0,1,37.0,36.79,0.03,0,37.0,-178.83,0.0,0,0.0,0,28.0,27.29,62.41,66.84,80.6,97.13,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:47.152000+02:00
1789563888152,2026-09-16T13:04:48.152947+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.244,0,0.0,1,37.0,36.79,0.03,0,37.0,-184.44,0.0,0,0.0,0,28.0,27.29,62.42,66.87,80.66,97.49,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:48.152000+02:00
1789563889153,2026-09-16T13:04:49.153366+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.8,0.03,0,37.0,-174.35,0.0,0,0.0,0,29.0,27.31,62.42,66.85,80.64,98.11,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:49.153000+02:00
1789563890153,2026-09-16T13:04:50.153005+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.79,0.03,0,37.0,-181.54,0.0,0,0.0,0,29.0,27.32,62.4,66.81,80.55,98.02,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:50.153000+02:00
1789563891153,2026-09-16T13:04:51.153649+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.8,0.03,0,37.0,-181.87,0.0,0,0.0,0,29.0,27.31,62.41,66.78,80.51,97.82,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:51.153000+02:00
1789563892153,2026-09-16T13:04:52.153048+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.8,0.03,0,37.0,-174.28,0.0,0,0.0,0,29.0,27.31,62.41,66.76,80.54,98.06,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:52.153000+02:00
1789563893153,2026-09-16T13:04:53.153886+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2435,0,0.0,1,37.0,36.79,0.03,0,37.0,-187.64,0.0,0,0.0,0,29.0,27.31,62.4,66.75,80.56,97.5,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:53.153000+02:00
1789563894153,2026-09-16T13:04:54.153624+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.81,0.03,0,37.0,-176.87,0.0,0,0.0,0,27.0,27.3,62.41,66.75,80.63,97.32,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:54.153000+02:00
1789563895152,2026-09-16T13:04:55.152854+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.8,0.03,0,37.0,-180.64,0.0,0,0.0,0,27.0,27.3,62.38,66.73,80.63,97.33,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:55.152000+02:00
1789563896153,2026-09-16T13:04:56.153249+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.8,0.03,0,37.0,-179.71,0.0,0,0.0,0,27.0,27.3,62.34,66.72,80.74,98.05,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:56.153000+02:00
1789563897153,2026-09-16T13:04:57.153532+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.81,0.03,0,37.0,-179.06,0.0,0,0.0,0,27.0,27.29,62.35,66.72,80.68,97.35,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:57.153000+02:00
1789563898153,2026-09-16T13:04:58.153640+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2431,0,0.0,1,37.0,36.81,0.03,0,37.0,-170.18,0.0,0,0.0,0,27.0,27.3,62.36,66.72,80.64,96.34,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:58.153000+02:00
1789563899153,2026-09-16T13:04:59.153417+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.81,0.03,0,37.0,-176.42,0.0,0,0.0,0,27.0,27.32,62.35,66.76,80.65,97.0,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:04:59.153000+02:00
1789563900153,2026-09-16T13:05:00.153227+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.81,0.03,0,37.0,-175.18,0.0,0,0.0,0,27.0,27.32,62.36,66.76,80.65,97.56,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:00.153000+02:00
1789563901153,2026-09-16T13:05:01.153577+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2451,0,0.0,1,37.0,36.82,0.03,0,37.0,-179.03,0.0,0,0.0,0,27.0,27.32,62.35,66.74,80.56,97.55,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:01.153000+02:00
1789563902153,2026-09-16T13:05:02.153133+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.82,0.03,0,37.0,-185.99,0.0,0,0.0,0,27.0,27.31,62.36,66.73,80.43,96.92,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:02.153000+02:00
1789563903152,2026-09-16T13:05:03.152923+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.83,0.03,0,37.0,-179.94,0.0,0,0.0,0,27.0,27.31,62.34,66.72,80.4,97.37,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:03.152000+02:00
1789563904153,2026-09-16T13:05:04.153100+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2437,0,0.0,1,37.0,36.82,0.03,0,37.0,-182.16,0.0,0,0.0,0,26.0,27.29,62.32,66.71,80.4,97.99,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:04.153000+02:00
1789563905153,2026-09-16T13:05:05.153580+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2444,0,0.0,1,37.0,36.82,0.03,0,37.0,-182.61,0.0,0,0.0,0,26.0,27.31,62.31,66.74,80.36,97.81,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:05.153000+02:00
1789563906152,2026-09-16T13:05:06.152874+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.81,0.03,0,37.0,-174.85,0.0,0,0.0,0,26.0,27.3,62.33,66.78,80.41,97.42,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:06.152000+02:00
1789563907153,2026-09-16T13:05:07.153951+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.81,0.03,0,37.0,-190.88,0.0,0,0.0,0,26.0,27.29,62.35,66.75,80.38,97.36,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:07.153000+02:00
1789563908153,2026-09-16T13:05:08.153841+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2455,0,0.0,1,37.0,36.82,0.03,0,37.0,-188.53,0.0,0,0.0,0,27.0,27.3,62.4,66.75,80.42,97.57,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:08.153000+02:00
1789563909153,2026-09-16T13:05:09.153567+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.81,0.03,0,37.0,-171.51,0.0,0,0.0,0,27.0,27.29,62.41,66.78,80.46,97.73,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:09.153000+02:00
1789563910153,2026-09-16T13:05:10.153608+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2446,0,0.0,1,37.0,36.83,0.03,0,37.0,-168.17,0.0,0,0.0,0,27.0,27.3,62.42,66.77,80.48,97.9,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:10.153000+02:00
1789563911153,2026-09-16T13:05:11.153033+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.82,0.03,0,37.0,-179.0,0.0,0,0.0,0,27.0,27.3,62.41,66.81,80.46,97.38,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:11.153000+02:00
1789563912153,2026-09-16T13:05:12.153308+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.82,0.03,0,37.0,-177.55,0.0,0,0.0,0,27.0,27.31,62.37,66.81,80.48,97.71,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:12.153000+02:00
1789563913153,2026-09-16T13:05:13.153547+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.81,0.03,0,37.0,-164.72,0.0,0,0.0,0,27.0,27.31,62.36,66.78,80.41,97.16,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:13.153000+02:00
1789563914152,2026-09-16T13:05:14.152862+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.83,0.03,0,37.0,-177.9,0.0,0,0.0,0,27.0,27.32,62.33,66.76,80.39,96.99,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:14.152000+02:00
1789563915152,2026-09-16T13:05:15.152954+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2442,0,0.0,1,37.0,36.82,0.03,0,37.0,-180.04,0.0,0,0.0,0,27.0,27.31,62.35,66.74,80.39,97.59,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:15.152000+02:00
1789563916153,2026-09-16T13:05:16.153858+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.246,0,0.0,1,37.0,36.83,0.03,0,37.0,-185.49,0.0,0,0.0,0,27.0,27.31,62.34,66.71,80.44,97.61,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:16.153000+02:00
1789563917152,2026-09-16T13:05:17.152898+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.84,0.03,0,37.0,-182.7,0.0,0,0.0,0,27.0,27.32,62.35,66.68,80.56,97.44,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:17.152000+02:00
1789563918152,2026-09-16T13:05:18.152783+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2458,0,0.0,1,37.0,36.84,0.03,0,37.0,-176.1,0.0,0,0.0,0,27.0,27.33,62.35,66.69,80.63,97.6,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:18.152000+02:00
1789563919156,2026-09-16T13:05:19.156713+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.84,0.03,0,37.0,-176.18,0.0,0,0.0,0,27.0,27.32,62.32,66.68,80.58,97.22,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:19.156000+02:00
1789563920153,2026-09-16T13:05:20.153487+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2458,0,0.0,1,37.0,36.83,0.03,0,37.0,-179.01,0.0,0,0.0,0,27.0,27.32,62.3,66.71,80.5,97.42,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:20.153000+02:00
1789563921153,2026-09-16T13:05:21.153290+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.84,0.03,0,37.0,-172.25,0.0,0,0.0,0,27.0,27.32,62.31,66.75,80.47,97.18,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:21.153000+02:00
1789563922153,2026-09-16T13:05:22.153564+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2453,0,0.0,1,37.0,36.83,0.03,0,37.0,-171.53,0.0,0,0.0,0,27.0,27.31,62.34,66.78,80.45,96.9,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:22.153000+02:00
1789563923153,2026-09-16T13:05:23.153299+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2451,0,0.0,1,37.0,36.82,0.03,0,37.0,-183.78,0.0,0,0.0,0,27.0,27.3,62.39,66.79,80.39,96.89,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:23.153000+02:00
1789563924153,2026-09-16T13:05:24.153243+00:00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1000.0,0.0,0.34,0,1000.0,0.0,0.34,0,0,1,0.2449,0,0.0,1,37.0,36.82,0.03,0,37.0,-180.28,0.0,0,0.0,0,27.0,27.3,62.42,66.81,80.39,97.14,1,0,0.0,0.0,0.0,0.0,0,0,1,,2026-09-16T15:05:24.153000+02:00
